1704404579,bid,44323.21,5.1922
1704404579,bid,44323.2,0.22536
1704404579,bid,44323.19,1.19909
1704404579,bid,44323.03,0.23665
1704404579,bid,44323.02,0.3072
1704404579,bid,44322.7,0.00076
1704404579,bid,44322.54,0.28
1704404579,bid,44322.44,0.00076
1704404579,bid,44322.42,0.22303
1704404579,bid,44322.18,0.00076
1704404579,ask,44323.22,0.28747
1704404579,ask,44323.3,0.0009
1704404579,ask,44323.48,0.00076
1704404579,ask,44323.53,0.20139
1704404579,ask,44323.54,0.1858
1704404579,ask,44323.61,0.00687
1704404579,ask,44323.74,0.00076
1704404579,ask,44324.0,0.11376
1704404579,ask,44324.26,0.00076
1704404579,ask,44324.52,0.00076
1704404645,bid,44283.93,1.91705
1704404645,bid,44283.86,0.30008
1704404645,bid,44283.7,0.00076
1704404645,bid,44283.57,0.00689
1704404645,bid,44283.44,0.00076
1704404645,bid,44283.18,0.00076
1704404645,bid,44282.92,0.00076
1704404645,bid,44282.66,0.00076
1704404645,bid,44282.4,0.00076
1704404645,bid,44282.35,0.02721
1704404645,ask,44283.94,6.46429
1704404645,ask,44283.97,0.28045
1704404645,ask,44284.0,0.113
1704404645,ask,44284.22,0.00076
1704404645,ask,44284.23,0.39929
1704404645,ask,44284.37,0.0445
1704404645,ask,44284.48,0.00076
1704404645,ask,44284.49,0.45812
1704404645,ask,44284.74,0.00076
1704404645,ask,44284.75,0.24002
1704404712,bid,44263.99,3.33466
1704404712,bid,44263.68,0.00076
1704404712,bid,44263.42,0.00076
1704404712,bid,44263.16,0.00076
1704404712,bid,44262.9,0.00076
1704404712,bid,44262.64,0.00076
1704404712,bid,44262.38,0.00076
1704404712,bid,44262.12,0.00076
1704404712,bid,44262.0,0.113
1704404712,bid,44261.86,0.00076
1704404712,ask,44264.0,2.9888
1704404712,ask,44264.01,0.34868
1704404712,ask,44264.2,0.00076
1704404712,ask,44264.36,0.96618
1704404712,ask,44264.42,0.1511
1704404712,ask,44264.46,0.00076
1704404712,ask,44264.72,0.00076
1704404712,ask,44264.98,0.00076
1704404712,ask,44265.24,0.00076
1704404712,ask,44265.38,0.24003
1704404762,bid,44273.8,0.73795
1704404762,bid,44273.69,0.00683
1704404762,bid,44273.57,0.00691
1704404762,bid,44273.56,0.00076
1704404762,bid,44273.4,0.21209
1704404762,bid,44273.3,0.00076
1704404762,bid,44273.04,0.00076
1704404762,bid,44272.78,0.00076
1704404762,bid,44272.6,0.96121
1704404762,bid,44272.52,0.00076
1704404762,ask,44273.81,4.84845
1704404762,ask,44273.83,2.16177
1704404762,ask,44274.0,0.113
1704404762,ask,44274.08,0.00076
1704404762,ask,44274.34,0.00076
1704404762,ask,44275.53,0.16808
1704404762,ask,44275.54,0.28
1704404762,ask,44275.64,0.00076
1704404762,ask,44275.66,2.55448
1704404762,ask,44275.9,0.06264
1704404763,bid,0.5689,1333.8
1704404763,bid,0.5688,6170.0
1704404763,bid,0.5687,22531.1
1704404763,bid,0.5686,51453.1
1704404763,bid,0.5685,45123.6
1704404763,bid,0.5684,83279.2
1704404763,bid,0.5683,44592.3
1704404763,bid,0.5682,44206.5
1704404763,bid,0.5681,10839.9
1704404763,bid,0.568,202244.7
1704404763,ask,0.569,11699.0
1704404763,ask,0.5691,21829.7
1704404763,ask,0.5692,95752.0
1704404763,ask,0.5693,63638.7
1704404763,ask,0.5694,59940.6
1704404763,ask,0.5695,68266.1
1704404763,ask,0.5696,92090.0
1704404763,ask,0.5697,31831.7
1704404763,ask,0.5698,38980.2
1704404763,ask,0.5699,102843.7
1704404764,bid,0.05132,25.756
1704404764,bid,0.05131,35.6009
1704404764,bid,0.0513,31.7789
1704404764,bid,0.05129,27.598
1704404764,bid,0.05128,19.1231
1704404764,bid,0.05127,21.1517
1704404764,bid,0.05126,14.2688
1704404764,bid,0.05125,8.7885
1704404764,bid,0.05124,41.9278
1704404764,bid,0.05123,11.4425
1704404764,ask,0.05133,40.5045
1704404764,ask,0.05134,16.5537
1704404764,ask,0.05135,39.1755
1704404764,ask,0.05136,22.238
1704404764,ask,0.05137,11.2507
1704404764,ask,0.05138,16.9196
1704404764,ask,0.05139,8.0219
1704404764,ask,0.0514,6.6996
1704404764,ask,0.05141,4.5348
1704404764,ask,0.05142,22.965
1704404765,bid,0.5889,165003.0
1704404765,bid,0.5888,125698.0
1704404765,bid,0.5887,105468.0
1704404765,bid,0.5886,143660.0
1704404765,bid,0.5885,144809.0
1704404765,bid,0.5884,58756.0
1704404765,bid,0.5883,87591.0
1704404765,bid,0.5882,117344.0
1704404765,bid,0.5881,39365.0
1704404765,bid,0.588,134513.0
1704404765,ask,0.589,56551.0
1704404765,ask,0.5891,28008.0
1704404765,ask,0.5892,43979.0
1704404765,ask,0.5893,77872.0
1704404765,ask,0.5894,83392.0
1704404765,ask,0.5895,233565.0
1704404765,ask,0.5896,65963.0
1704404765,ask,0.5897,146927.0
1704404765,ask,0.5898,27069.0
1704404765,ask,0.5899,36967.0
1704404766,bid,0.00724,6.608
1704404766,bid,0.007239,9.242
1704404766,bid,0.007238,7.547
1704404766,bid,0.007237,9.984
1704404766,bid,0.007236,5.318
1704404766,bid,0.007234,1.721
1704404766,bid,0.007233,4.382
1704404766,bid,0.007232,2.771
1704404766,bid,0.007231,0.482
1704404766,bid,0.007228,7.486
1704404766,ask,0.007241,4.943
1704404766,ask,0.007242,22.555
1704404766,ask,0.007243,5.749
1704404766,ask,0.007244,4.149
1704404766,ask,0.007245,7.567
1704404766,ask,0.007246,5.476
1704404766,ask,0.007247,2.888
1704404766,ask,0.007248,8.003
1704404766,ask,0.007249,4.492
1704404766,ask,0.00725,1.696
1704404767,bid,7.854,381.08
1704404767,bid,7.853,50.8
1704404767,bid,7.852,87.56
1704404767,bid,7.851,658.59
1704404767,bid,7.85,692.12
1704404767,bid,7.849,3276.83
1704404767,bid,7.848,1956.71
1704404767,bid,7.847,753.84
1704404767,bid,7.846,989.82
1704404767,bid,7.845,81.68
1704404767,ask,7.855,38.44
1704404767,ask,7.856,471.47
1704404767,ask,7.857,724.3
1704404767,ask,7.858,1433.21
1704404767,ask,7.859,2114.82
1704404767,ask,7.86,462.35
1704404767,ask,7.861,467.85
1704404767,ask,7.862,939.41
1704404767,ask,7.863,1271.25
1704404767,ask,7.864,678.98
1704404768,bid,105.34,199.39
1704404768,bid,105.33,135.06
1704404768,bid,105.32,305.48
1704404768,bid,105.31,278.18
1704404768,bid,105.3,140.08
1704404768,bid,105.29,165.75
1704404768,bid,105.28,196.58
1704404768,bid,105.27,156.63
1704404768,bid,105.26,261.03
1704404768,bid,105.25,492.73
1704404768,ask,105.35,93.2
1704404768,ask,105.36,357.79
1704404768,ask,105.37,38.2
1704404768,ask,105.38,20.65
1704404768,ask,105.39,216.26
1704404768,ask,105.4,198.0
1704404768,ask,105.41,156.68
1704404768,ask,105.42,182.78
1704404768,ask,105.43,513.88
1704404768,ask,105.44,97.59
1704404768,bid,0.8798,2386.9
1704404768,bid,0.8797,6082.3
1704404768,bid,0.8796,11926.4
1704404768,bid,0.8795,17976.5
1704404768,bid,0.8794,16678.6
1704404768,bid,0.8793,23763.6
1704404768,bid,0.8792,9919.6
1704404768,bid,0.8791,20445.6
1704404768,bid,0.879,18141.8
1704404768,bid,0.8789,10694.8
1704404768,ask,0.8799,13323.7
1704404768,ask,0.88,12227.7
1704404768,ask,0.8801,8965.5
1704404768,ask,0.8802,7436.5
1704404768,ask,0.8803,13490.2
1704404768,ask,0.8804,28590.1
1704404768,ask,0.8805,7165.2
1704404768,ask,0.8806,6299.2
1704404768,ask,0.8807,42711.0
1704404768,ask,0.8808,9692.6
1704404769,bid,0.08392,131855.0
1704404769,bid,0.08391,303426.0
1704404769,bid,0.0839,162548.0
1704404769,bid,0.08389,237073.0
1704404769,bid,0.08388,184414.0
1704404769,bid,0.08387,217275.0
1704404769,bid,0.08386,65693.0
1704404769,bid,0.08385,41811.0
1704404769,bid,0.08384,178773.0
1704404769,bid,0.08383,85092.0
1704404769,ask,0.08393,27856.0
1704404769,ask,0.08394,321200.0
1704404769,ask,0.08395,121981.0
1704404769,ask,0.08396,259205.0
1704404769,ask,0.08397,259297.0
1704404769,ask,0.08398,120673.0
1704404769,ask,0.08399,175334.0
1704404769,ask,0.084,117347.0
1704404769,ask,0.08401,18705.0
1704404769,ask,0.08402,77699.0
1704404770,bid,14.533,289.01
1704404770,bid,14.532,137.98
1704404770,bid,14.531,71.86
1704404770,bid,14.53,55.84
1704404770,bid,14.529,905.86
1704404770,bid,14.528,2409.34
1704404770,bid,14.527,331.79
1704404770,bid,14.526,411.92
1704404770,bid,14.525,281.7
1704404770,bid,14.524,638.31
1704404770,ask,14.534,50.0
1704404770,ask,14.535,409.99
1704404770,ask,14.536,463.95
1704404770,ask,14.537,263.57
1704404770,ask,14.538,236.13
1704404770,ask,14.539,150.56
1704404770,ask,14.54,666.54
1704404770,ask,14.541,2219.24
1704404770,ask,14.542,104.83
1704404770,ask,14.543,2976.97
