1704404584,bid,14.548,168.29
1704404584,bid,14.547,201.66
1704404584,bid,14.546,187.22
1704404584,bid,14.545,118.69
1704404584,bid,14.544,117.69
1704404584,bid,14.543,189.26
1704404584,bid,14.542,277.89
1704404584,bid,14.541,1331.39
1704404584,bid,14.54,1447.11
1704404584,bid,14.539,443.22
1704404584,ask,14.549,50.0
1704404584,ask,14.55,408.87
1704404584,ask,14.551,426.21
1704404584,ask,14.552,561.6
1704404584,ask,14.553,644.97
1704404584,ask,14.554,501.4
1704404584,ask,14.555,280.98
1704404584,ask,14.556,215.9
1704404584,ask,14.557,478.66
1704404584,ask,14.558,1753.87
1704404651,bid,14.527,143.5
1704404651,bid,14.526,139.59
1704404651,bid,14.525,327.54
1704404651,bid,14.524,751.85
1704404651,bid,14.523,575.75
1704404651,bid,14.522,119.9
1704404651,bid,14.521,240.99
1704404651,bid,14.52,1897.76
1704404651,bid,14.519,1879.3
1704404651,bid,14.518,483.55
1704404651,ask,14.528,17.8
1704404651,ask,14.529,121.37
1704404651,ask,14.53,216.6
1704404651,ask,14.531,150.56
1704404651,ask,14.532,332.97
1704404651,ask,14.533,529.45
1704404651,ask,14.534,276.43
1704404651,ask,14.535,934.07
1704404651,ask,14.536,1889.35
1704404651,ask,14.537,1846.36
1704404718,bid,14.524,314.97
1704404718,bid,14.523,366.77
1704404718,bid,14.522,577.46
1704404718,bid,14.521,510.9
1704404718,bid,14.52,132.48
1704404718,bid,14.519,1402.76
1704404718,bid,14.518,1822.53
1704404718,bid,14.517,518.73
1704404718,bid,14.516,1171.56
1704404718,bid,14.515,1171.95
1704404718,ask,14.525,10.0
1704404718,ask,14.528,138.1
1704404718,ask,14.529,138.29
1704404718,ask,14.53,410.42
1704404718,ask,14.531,572.23
1704404718,ask,14.532,344.93
1704404718,ask,14.533,2621.02
1704404718,ask,14.534,935.26
1704404718,ask,14.535,784.91
1704404718,ask,14.536,453.08
