1704404582,bid,105.68,103.15
1704404582,bid,105.67,19.06
1704404582,bid,105.66,204.9
1704404582,bid,105.65,236.81
1704404582,bid,105.64,151.86
1704404582,bid,105.63,241.16
1704404582,bid,105.62,215.33
1704404582,bid,105.61,490.77
1704404582,bid,105.6,298.43
1704404582,bid,105.59,49.1
1704404582,ask,105.69,222.89
1704404582,ask,105.7,190.35
1704404582,ask,105.71,225.35
1704404582,ask,105.72,174.59
1704404582,ask,105.73,188.03
1704404582,ask,105.74,121.72
1704404582,ask,105.75,143.23
1704404582,ask,105.76,211.25
1704404582,ask,105.77,245.52
1704404582,ask,105.78,390.13
1704404649,bid,105.39,133.43
1704404649,bid,105.38,136.44
1704404649,bid,105.37,53.75
1704404649,bid,105.36,15.11
1704404649,bid,105.35,73.17
1704404649,bid,105.34,75.36
1704404649,bid,105.33,78.7
1704404649,bid,105.32,182.83
1704404649,bid,105.31,372.25
1704404649,bid,105.3,461.6
1704404649,ask,105.4,63.76
1704404649,ask,105.41,59.73
1704404649,ask,105.42,15.16
1704404649,ask,105.43,64.04
1704404649,ask,105.44,132.99
1704404649,ask,105.45,224.76
1704404649,ask,105.46,204.96
1704404649,ask,105.47,533.08
1704404649,ask,105.48,257.73
1704404649,ask,105.49,181.27
1704404716,bid,105.3,234.64
1704404716,bid,105.29,107.35
1704404716,bid,105.28,129.86
1704404716,bid,105.27,151.96
1704404716,bid,105.26,106.42
1704404716,bid,105.25,307.82
1704404716,bid,105.24,318.0
1704404716,bid,105.23,124.38
1704404716,bid,105.22,197.67
1704404716,bid,105.21,440.28
1704404716,ask,105.31,89.06
1704404716,ask,105.32,39.68
1704404716,ask,105.33,105.24
1704404716,ask,105.34,177.54
1704404716,ask,105.35,272.61
1704404716,ask,105.36,322.88
1704404716,ask,105.37,74.98
1704404716,ask,105.38,171.66
1704404716,ask,105.39,193.28
1704404716,ask,105.4,258.28
